Sample	Accession	bases_covered_1x	bases_covered_10x	Per_cov_1x	Per_cov_10x	Reads_mapped	Library_Size	Num_MM_reads	percent_MM	unique_reads	percent_mapped	Genome_Length	mean_depth_mapped	max_depth	median_depth	TPM	EffectiveLength	Salmon_TPM	Salmon_read_number	Sequence_length	Sequence_name	taxid	kingdom	phylum	class	order	family	genus	species	subspecies	strain	Sampleshort	Experiment	Replicate	Replicate2	WWTP	Method
4877	VDC3_HybCap	NC_001526.4	1516	1502	19.18	19	1103	1504913	0	0	1103	0.0732932734317532	7906	71.803	194	53	365.767207182506	4423.259	997.550283	508.836	7906	Human papillomavirus type 16, complete genome	333760	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 9	Human papillomavirus type 16	Human papillomavirus type 16	VML3	WWDv_002	R3	R3	WWTP I	VDC
4878	VDC3_HybCap	NC_001716.2	4989	0	3.26	0	123	1504913	18	14.63	105	0.00817322994751192	153080	2.211	6	2	2.10655460769238	89267.727	3.597648	37.035	153080	Human herpesvirus 7, complete genome	10372	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Roseolovirus	Human betaherpesvirus 7	unclassified Human betaherpesvirus 7 subspecies/strain	unclassified Human betaherpesvirus 7 strain	VML3	WWDv_002	R3	R3	WWTP I	VDC
4879	VDC3_HybCap	NC_002017.1	1764	1757	99.21	98.82	34327	1504913	0	0	34327	2.28099564559546	1778	1912.238	7179	1351.5	50616.272228752	1322.471	63964.185722	9754.923	1778	Influenza A virus (A/Puerto Rico/8/1934(H1N1)) segment 4, complete sequence	211044	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus	Influenza A virus (A/Puerto Rico/8/1934(H1N1))	Influenza A virus (A/Puerto Rico/8/1934(H1N1))	VML3	WWDv_002	R3	R3	WWTP I	VDC
4880	VDC3_HybCap	NC_004291.1	6626	5885	99.19	88.1	2487	1504913	0	0	2487	0.165258722597253	6680	36.805	98	36	976.079938211848	5758.051	1921.916065	1276.177	6680	Lymphocytic choriomeningitis virus segment L, complete sequence	11623	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Arenaviridae	Mammarenavirus	Lymphocytic choriomeningitis mammarenavirus	unclassified Lymphocytic choriomeningitis mammarenavirus subspecies/strain	unclassified Lymphocytic choriomeningitis mammarenavirus strain	VML3	WWDv_002	R3	R3	WWTP I	VDC
4881	VDC3_HybCap	NC_004294.1	3363	3253	99.61	96.36	1830	1504913	0	0	1830	0.121601713853226	3376	53.141	142	50	1421.13297162745	3270.701	2942.917341	1109.992	3376	Lymphocytic choriomeningitis virus segment S, complete sequence	11623	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Arenaviridae	Mammarenavirus	Lymphocytic choriomeningitis mammarenavirus	unclassified Lymphocytic choriomeningitis mammarenavirus subspecies/strain	unclassified Lymphocytic choriomeningitis mammarenavirus strain	VML3	WWDv_002	R3	R3	WWTP I	VDC
4882	VDC3_HybCap	NC_006998.1	193585	186364	99.42	95.71	304350	1504913	157316	51.69	147034	20.2237604432947	194711	88.178	443	77	4097.97101853717	81116.272	8924.626097	83483.164	194711	Vaccinia virus, complete genome	10245	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Vaccinia virus	unclassified Vaccinia virus subspecies/strain	unclassified Vaccinia virus strain	VML3	WWDv_002	R3	R3	WWTP I	VDC
4883	VDC3_HybCap	NC_007378.1	4301	2936	38.68	26.41	33109	1504913	13012	39.3	20097	2.2000607344079	11119	473.597	9261	33	7806.68035359661	11231.159	9248.054904	11977.767	11119	influenza A H2N2 all segments	488241	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus	Influenza A virus (A/Korea/426/1968(H2N2))	Influenza A virus (A/Korea/426/1968(H2N2))	VML3	WWDv_002	R3	R3	WWTP I	VDC
4884	VDC3_HybCap	NC_007455.1	1963	0	37.04	0	56	1504913	0	0	56	0.00372114534195664	5299	2.808	8	2	27.7064045576183	4506.475	32.878415	17.086	5299	Primate bocaparvovirus 1 isolate st2, complete genome	1511871	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 1	unclassified Primate bocaparvovirus 1 subspecies/strain	unclassified Primate bocaparvovirus 1 strain	VML3	WWDv_002	R3	R3	WWTP I	VDC
4885	VDC3_HybCap	NC_009334.1	53364	1195	30.89	0.69	6552	1504913	6012	91.76	540	0.435374005008927	172764	2.846	65	2	99.4275417149746	195822.572	26.468486	597.713	172764	Human herpesvirus 4, complete genome	12509	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Lymphocryptovirus	Human gammaherpesvirus 4	Human herpesvirus 4 type 2	Human herpesvirus 4 type 2	VML3	WWDv_002	R3	R3	WWTP I	VDC
4886	VDC3_HybCap	NC_012042.1	4032	3149	77.6	60.6	6042	1504913	1221	20.21	4821	0.401485002787537	5196	123.927	816	79.5	3048.5803244613	4435.431	3987.443766	2039.536	5196	Human bocavirus 2c PK isolate PK-5510, complete genome	1511882	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 2	Human bocavirus 2c PK	Human bocavirus 2c PK	VML3	WWDv_002	R3	R3	WWTP I	VDC
4887	VDC3_HybCap	NC_012564.1	5241	5232	99.98	99.81	6271	1504913	618	9.85	5653	0.416701829275181	5242	108.085	416	92	3136.35957832135	4605.67	2869.193565	1523.89	5242	Human bocavirus 3, complete genome	638313	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 1	Human bocavirus 3	Human bocavirus 3	VML3	WWDv_002	R3	R3	WWTP I	VDC
4888	VDC3_HybCap	NC_039475.1	6413	2131	84.87	28.2	1307	1504913	0	0	1307	0.0868488743203095	7556	19.899	233	6	453.492075220074	8163.662	683.638765	643.595	7556	Norovirus GII.17, complete genome	552592	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII.17	Norovirus GII.17	VML3	WWDv_002	R3	R3	WWTP I	VDC
4889	VDC3_HybCap	NC_039476.1	7364	6589	97.72	87.43	9653	1504913	3561	36.89	6092	0.641432428319777	7536	93.141	630	66	3358.20713671676	8395.979	2886.217136	2794.481	7536	Norovirus GII.2 strain Env/CHN/2016/GII.P16-GII.2/BJSMQ, complete genome	490039	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII.2	Norovirus GII.2	VML3	WWDv_002	R3	R3	WWTP I	VDC
4890	VDC3_HybCap	NC_039477.1	7557	7437	99.87	98.28	46921	1504913	7992	17.03	38929	3.11785465339192	7567	535.754	3632	167	16256.5951110702	8353.019	21258.98003	20477.964	7567	Norovirus GII, complete genome	122929	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII	Norovirus GII	VML3	WWDv_002	R3	R3	WWTP I	VDC
4891	VDC3_HybCap	NC_039897.1	4537	2383	58.58	30.77	1714	1504913	452	26.37	1262	0.113893627073459	7745	28.854	235	11	580.196973865408	8395.556	574.316482	556.034	7745	Norovirus GI/Hu/JP/2007/GI.P3_GI.3/Shimizu/KK2866, complete genome	1529909	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GI/Hu/JP/2007/GI.P3_GI.3/Shimizu/KK2866	Norovirus GI/Hu/JP/2007/GI.P3_GI.3/Shimizu/KK2866	VML3	WWDv_002	R3	R3	WWTP I	VDC
4892	VDC3_HybCap	NC_040876.1	4926	2372	65.5	31.54	1532	1504913	574	37.47	958	0.1017999047121	7521	20.531	253	9	534.034408974527	8921.129	521.224776	536.223	7521	Norovirus GII.P7_GII.6, complete genome	122929	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII	Norovirus GII	VML3	WWDv_002	R3	R3	WWTP I	VDC
4893	VDC3_HybCap	NC_044854.1	3011	1264	39.14	16.43	1313	1504913	262	19.95	1051	0.0872475684640906	7693	35.137	313	5	447.460864623744	8767.313	513.719745	519.39	7693	Norovirus GI strain Hu/JP/2000/GI.6[PNA1]/WUG1, complete genome	122928	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GI	Norovirus GI	VML3	WWDv_002	R3	R3	WWTP I	VDC
4894	VDC3_HybCap	NC_045512.2	28299	7417	94.64	24.8	3378	1504913	0	0	3378	0.224464802948742	29903	11.816	254	6	296.163100645819	21864.668	787.2099	1984.88	29903	Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome	2697049	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	VML3	WWDv_002	R3	R3	WWTP I	VDC
4895	VDC3_HybCap	U31778.1	1796	123	23.15	1.59	71	1504913	0	0	71	0.00471788070140932	7757	3.732	33	2	23.9966502152622	6302.177	22.020593	16.004	7757	Human papillomavirus type 20, complete genome	31547	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	human papillomavirus 20	human papillomavirus 20	VML3	WWDv_002	R3	R3	WWTP I	VDC
4896	VDC3_HybCap	U31779.1	3470	0	44.61	0	81	1504913	0	0	81	0.00538237094104443	7779	2.269	7	2	27.2990359985133	6208.111	19.56401	14.006	7779	Human papillomavirus type 21, complete genome	31548	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	human papillomavirus 21	human papillomavirus 21	VML3	WWDv_002	R3	R3	WWTP I	VDC
4897	VDC3_HybCap	U31785.1	1855	0	24.02	0	33	1504913	2	6.06	31	0.00219281779079588	7722	1.667	4	1	11.2039253472848	6565.185	13.210032	10.001	7722	Human papillomavirus type 36, complete genome	37957	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	human papillomavirus 36	human papillomavirus 36	VML3	WWDv_002	R3	R3	WWTP I	VDC
4898	VDC3_HybCap	V01108.1	5041	5029	97.83	97.59	22399	1504913	1	0	22398	1.48839168775869	5153	437.194	2135	385	11396.0553816799	3910.056	13411.179103	6047.152	5153	Human BK virus (strain Dunlop) genome. (Closely related to SV40.)	1891762	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus hominis	unclassified Betapolyomavirus hominis subspecies/strain	unclassified Betapolyomavirus hominis strain	VML3	WWDv_002	R3	R3	WWTP I	VDC
4899	VDC3_HybCap	X01457.1	3716	1117	71.79	21.58	284	1504913	0	0	284	0.0188715228056373	5176	7.549	22	7	143.850089427967	4979.673	143.307304	82.294	5176	Parvovirus h-1, complete genome	10799	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Protoparvovirus	Rodent protoparvovirus 1	H-1 parvovirus	H-1 parvovirus	VML3	WWDv_002	R3	R3	WWTP I	VDC
4900	VDC3_HybCap	X70827.1	2026	0	27.55	0	36	1504913	0	0	36	0.00239216486268641	7353	1.793	8	1	12.8358312424217	5184.71	23.418376	14.002	7353	Human papillomavirus type 4 complete genome	10617	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 1	Human papillomavirus 4	Human papillomavirus 4	VML3	WWDv_002	R3	R3	WWTP I	VDC
4901	VDC3_HybCap	X70828.1	4809	122	65.45	1.66	174	1504913	0	0	174	0.011562130169651	7348	3.583	13	3	62.0820664725158	5689.458	128.086424	84.038	7348	Human papillomavirus type 63 complete genome	28311	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Mupapillomavirus	Mupapillomavirus 2	Human papillomavirus type 63	Human papillomavirus type 63	VML3	WWDv_002	R3	R3	WWTP I	VDC
4902	VDC3_HybCap	X70829.1	2301	0	31.49	0	44	1504913	0	0	44	0.00292375705439451	7308	1.831	6	2	15.7848406370613	5493.283	33.150222	21	7308	Human papillomavirus type 65 complete genome	28312	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 1	Human papillomavirus 65	Human papillomavirus 65	VML3	WWDv_002	R3	R3	WWTP I	VDC
4903	VDC3_HybCap	X74466.1	4244	25	55.31	0.33	114	1504913	2	1.75	112	0.00757518873184031	7673	2.554	13	2	38.9516372428213	6514.982	73.206318	55	7673	Human papillomavirus type 12 genomic DNA	10604	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	human papillomavirus 12	human papillomavirus 12	VML3	WWDv_002	R3	R3	WWTP I	VDC
4904	VDC3_HybCap	X74467.1	1699	0	22.84	0	41	1504913	0	0	41	0.00272440998250397	7439	2.377	8	2	14.4495845922637	6023.951	12.955679	9	7439	Human papillomavirus type 14D genomic DNA	31546	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	Human papillomavirus type 14D	Human papillomavirus type 14D	VML3	WWDv_002	R3	R3	WWTP I	VDC
4905	VDC3_HybCap	X74470.1	1338	0	17.41	0	30	1504913	0	0	30	0.00199347071890535	7685	2.023	4	2	10.2344249756589	6096.561	11.379002	8	7685	Human papillomavirus type 19 genomic DNA	10608	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	Human papillomavirus 19	Human papillomavirus 19	VML3	WWDv_002	R3	R3	WWTP I	VDC
4906	VDC3_HybCap	X74473.1	945	23	12.08	0.29	23	1504913	0	0	23	0.00152832755116076	7823	2.438	10	2	7.70797983115001	8064.938	13.979004	13.001	7823	Human papillomavirus type 27 genomic DNA	333752	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 4	human papillomavirus 27	human papillomavirus 27	VML3	WWDv_002	R3	R3	WWTP I	VDC
4907	VDC3_HybCap	X76931.1	4867	2939	85.85	51.84	1246	1504913	0	0	1246	0.0827954838585353	5669	25.023	121	14	576.232367252731	6494.5	428.074977	320.602	5669	Cucurbit aphid-borne yellows virus genomic RNA	91753	Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	Polerovirus	Cucurbit aphid-borne yellows virus	unclassified Cucurbit aphid-borne yellows virus subspecies/strain	unclassified Cucurbit aphid-borne yellows virus strain	VML3	WWDv_002	R3	R3	WWTP I	VDC
4908	VDC3_HybCap	X86560.1	5473	3052	73.65	41.07	4355	1504913	2510	57.63	1845	0.289385499361093	7431	42.874	430	12	1536.48017812643	8471.991	361.699325	353.374	7431	Sapporo virus-Manchester polyprotein and hypothetical proteins, genomic RNA	82659	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapporo virus-Manchester	Sapporo virus-Manchester	VML3	WWDv_002	R3	R3	WWTP I	VDC
4909	VDC3_HybCap	Y15174.1	2799	0	37.08	0	65	1504913	0	0	65	0.00431918655762825	7549	2.307	9	2	22.5740766369322	5983.629	38.860172	26.815	7549	Human papillomavirus type 76 E6, E7, E1, E2, E4, L2, and L1 genes	69985	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 3	human papillomavirus 76	human papillomavirus 76	VML3	WWDv_002	R3	R3	WWTP I	VDC
4910	VDC3_HybCap	Z25771.1	6417	5802	94.19	85.16	71399	1504913	7001	9.81	64398	4.74439386197076	6813	1031.514	6812	547	27475.1330417971	6415.811	22009.310067	16283.916	6813	Human astrovirus type 1 genes for capsid protein and nonstructural protein	12456	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 1	Human astrovirus 1	VML3	WWDv_002	R3	R3	WWTP I	VDC
4911	VDC3_Klosterneuburg	AB042808.1	7151	6090	92.91	79.12	9800	458295	1085	11.07	8715	2.13836066289181	7697	123.114	666	61	29061.7779424154	5372.189	23786.47131	3818.283	7697	Chiba virus genomic RNA, complete genome	99565	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Chiba virus	Chiba virus	VML3	WWDv_003	R3	R3	WWTP II	VDC
4912	VDC3_Klosterneuburg	AB448776.1	3756	181	10.67	0.51	168	458295	5	2.98	163	0.0366576113638595	35215	4.218	15	3	108.892803710807	55290.965	21.469973	35.471	35215	Human adenovirus 37 genomic DNA, complete genome, isolate: 1991	52275	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	Human adenovirus D37	Human adenovirus D37	VML3	WWDv_003	R3	R3	WWTP II	VDC
4913	VDC3_Klosterneuburg	AB746853.1	1322	47	3.78	0.13	66	458295	7	10.61	59	0.0144012044643734	34978	4.447	14	4	43.0691750216839	48268.557	12.602599	18.177	34978	Human adenovirus 8 DNA, complete genome, strain: Trim variant	31545	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	Human adenovirus D8	Human adenovirus D8	VML3	WWDv_003	R3	R3	WWTP II	VDC
4914	VDC3_Klosterneuburg	AC_000007.1	20523	3095	57.11	8.61	1724	458295	1018	59.05	706	0.376176916614844	35937	5.145	40	3	1094.99726083701	49575.963	599.23452	887.677	35937	Human adenovirus 2, complete genome	10515	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C	Human adenovirus 2	Human adenovirus 2	VML3	WWDv_003	R3	R3	WWTP II	VDC
4915	VDC3_Klosterneuburg	AC_000008.1	12000	850	33.39	2.37	952	458295	624	65.55	328	0.207726464395204	35938	3.817	18	3	604.645235363619	49511.189	82.077553	121.427	35938	Human adenovirus 5, complete genome	28285	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C	Human adenovirus 5	Human adenovirus 5	VML3	WWDv_003	R3	R3	WWTP II	VDC
4916	VDC3_Klosterneuburg	AC_000017.1	11003	502	30.56	1.39	878	458295	652	74.26	226	0.191579659389694	36001	3.577	32	2	556.669648162814	49973.171	59.673886	89.106	36001	Human adenovirus type 1, complete genome	10533	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C	Human adenovirus 1	Human adenovirus 1	VML3	WWDv_003	R3	R3	WWTP II	VDC
4917	VDC3_Klosterneuburg	AF092924.1	3574	519	40.47	5.88	163	458295	0	0	163	0.0355666110256494	8832	4.592	17	3	421.256034250588	6777.873	257.69057	52.189	8832	Sacbrood virus complete genome	89463	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Iflaviridae	Iflavirus	Sacbrood virus	unclassified Sacbrood virus subspecies/strain	unclassified Sacbrood virus strain	VML3	WWDv_003	R3	R3	WWTP II	VDC
4918	VDC3_Klosterneuburg	AF109397.1	1455	578	82.3	32.69	155	458295	0	0	155	0.0338210104845132	1768	10.493	56	7	2001.09187410711	1095.193	3616.595979	118.353	1768	Bovine circovirus, complete genome	85542	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	Circovirus	Porcine circovirus 2	Bovine circovirus	Bovine circovirus	VML3	WWDv_003	R3	R3	WWTP II	VDC
4919	VDC3_Klosterneuburg	AF531420.1	1147	0	15.37	0	26	458295	0	0	26	0.00567320175869255	7461	2.285	5	2	79.5415223843174	5274.973	152.306821	24.006	7461	Human papillomavirus type 92, complete genome	211787	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 4	Human papillomavirus type 92	Human papillomavirus type 92	VML3	WWDv_003	R3	R3	WWTP II	VDC
4920	VDC3_Klosterneuburg	AJ620210.1	2319	47	31.61	0.64	72	458295	0	0	72	0.0157104048702255	7337	3.078	11	2	223.991515567441	4885.152	371.100418	54.17	7337	Human papillomavirus type 95 E6 gene, E7 gene, E1 gene, E2 gene, E4 gene, L2 gene and L1 gene	260716	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 1	Human papillomavirus 95	Human papillomavirus 95	VML3	WWDv_003	R3	R3	WWTP II	VDC
4921	VDC3_Klosterneuburg	AM749299.1	13057	675	38.67	2	509	458295	1	0.2	508	0.111063834429789	33763	3.814	44	3	344.107663306078	27436.77	367.436543	301.233	33763	Human adenovirus type 31 complete genome, serotype 31	10529	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus A	Human adenovirus 31	Human adenovirus 31	VML3	WWDv_003	R3	R3	WWTP II	VDC
4922	VDC3_Klosterneuburg	AX344110.1	3776	329	72.14	6.29	196	458295	0	0	196	0.0427672132578361	5234	5.188	15	4	854.751642425568	3276.222	1387.866178	135.865	5234	Sequence 65 from Patent WO0200924	185639	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Scindoambidensovirus	Orthopteran scindoambidensovirus 1	Acheta domestica densovirus	Acheta domestica densovirus	VML3	WWDv_003	R3	R3	WWTP II	VDC
4923	VDC3_Klosterneuburg	AY237420.2	1256	0	16.84	0	102	458295	68	66.67	34	0.0222564068994861	7458	2.876	9	2	312.173032819471	5775.615	320.821698	55.367	7458	Sapovirus Mc10 polyprotein precursor, mRNA, complete cds; and unknown mRNA	234601	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Mc10	Sapovirus Mc10	VML3	WWDv_003	R3	R3	WWTP II	VDC
4924	VDC3_Klosterneuburg	AY386330.1	4260	707	76.13	12.63	285	458295	80	28.07	205	0.062187019277976	5596	5.317	24	4	1162.47800678491	4158.39	1570.356943	195.124	5596	B19 virus isolate J35, complete genome	10798	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Erythroparvovirus	Primate erythroparvovirus 1	Human parvovirus B19	Human parvovirus B19	VML3	WWDv_003	R3	R3	WWTP II	VDC
4925	VDC3_Klosterneuburg	AY646856.2	5295	968	70.6	12.91	309	458295	0	0	309	0.0674238209013845	7500	5.771	18	5	940.404734561037	5326.03	917.197915	145.967	7500	Sapovirus NongKhai-24/Thailand, complete genome	300717	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus NongKhai-24/Thailand	Sapovirus NongKhai-24/Thailand	VML3	WWDv_003	R3	R3	WWTP II	VDC
4926	VDC3_Klosterneuburg	DQ125333.1	6614	2971	88.93	39.95	1138	458295	6	0.53	1132	0.24831167697662	7437	17.048	131	9	3492.70633166645	6590.155	1446.20208	284.781	7437	Sapovirus Hu/Angelholm/SW278/2004/SE polyprotein mRNA, complete cds; and unknown genes	343513	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/Angelholm/SW278/2004/SE	Sapovirus Hu/Angelholm/SW278/2004/SE	VML3	WWDv_003	R3	R3	WWTP II	VDC
4927	VDC3_Klosterneuburg	DQ915164.2	1495	101	4.81	0.33	91	458295	0	0	91	0.0198562061554239	31076	6.117	47	3	66.8396043500732	20641.309	76.956358	47.464	31076	Bovine coronavirus isolate Alpaca, complete genome	404135	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	Betacoronavirus 1	Bovine coronavirus isolate Alpaca	Bovine coronavirus isolate Alpaca	VML3	WWDv_003	R3	R3	WWTP II	VDC
4928	VDC3_Klosterneuburg	EF422221.1	2843	109	37.6	1.44	104	458295	2	1.92	102	0.0226928070347702	7562	3.516	12	2	313.9165821261	5364.993	562.292749	90.14	7562	Human papillomavirus type 107, complete genome	427343	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	Human papillomavirus 107	Human papillomavirus 107	VML3	WWDv_003	R3	R3	WWTP II	VDC
